trace_start_time,source_origin_time,receiver_latitude,receiver_longitude,receiver_elevation_m,p_arrival_sample,p_weight,p_travel_sec,s_arrival_sample,s_weight,source_latitude,source_longitude,source_depth_km,source_magnitude,source_magnitude_type,source_distance_deg,source_distance_km,back_azimuth_deg,trace_category,trace_name
2017-06-17 10:25:23.100000,2017-06-17 10:25:23.030000,44.45133,-110.83583,2292,700,0.56,7.07000017166138,1083,0.5,44.69117,-111.02167,7.83,1.96,ml,0.2741,30.47,331,earthquake_local,YFT.WY_20170617102522_EV
2016-06-20 14:12:56.410000,2016-06-20 14:12:51.890000,35.686,-120.003,219.5,800,0.55,12.5200004577637,1745,0.66,36.231,-120.32083,8.82,1.97,md,0.6036,66.92,334.6,earthquake_local,B900.PB_20160620141255_EV
2018-01-25 05:59:12.310000,2018-01-25 05:59:13.270000,36.852,-89.362,93,800,0.58,7.03999996185303,1298,0.58,36.566,-89.5976,8.65,1.98,md,0.3463,38.5,213.1,earthquake_local,CHRM.NM_20180125055911_EV
2011-10-23 12:25:54.800000,2011-10-23 12:25:57.350000,36.743667,-121.474167,643,600,0,3.45000004768372,858,0,36.8815,-121.6166667,5.42,1.99,md,0.1793,19.89,320.4,earthquake_local,B065.PB_20111023122553_EV
2014-12-29 06:19:05.260000,2014-12-29 06:19:05.640000,37.012881,-97.477803,340,800,0.57,7.61999988555908,1342,0.64,37.20017,-97.89817,6.97,2,ml,0.3846,42.76,299.2,earthquake_local,KAN13.GS_20141229061904_EV
2018-06-22 06:30:18.550000,2018-06-22 06:30:25.770000,19.371567,-155.263462,1051,866,0.73,1.44000005722046,984,0.94,19.41067,-155.25517,0.38,2.01,ml,0.03968,4.42,12,earthquake_local,AHUD.HV_20180622063017_EV
2014-03-05 09:23:18.280000,2014-03-05 09:23:20.600000,33.711167,-116.714167,1467,800,0.93,5.67999982833862,1207,0.89,33.8155,-117.03333,16.5,2.02,ml,0.2855,31.75,291.4,earthquake_local,B081.PB_20140305092317_EV
2014-10-05 09:42:15.440000,2014-10-05 09:42:09.890000,33.61157,-116.45637,1271,399,0.92,9.53999996185303,1089,0.79,33.97517,-116.8905,18.1,2.03,ml,0.5121,56.95,315.1,earthquake_local,B084.PB_20141005094214_EV
2017-03-24 11:13:12.520000,2017-03-24 11:13:12.780000,19.164518,-155.749057,1592,800,0.64,7.73999977111816,1359,0.57,18.8915,-155.54733,40.39,2.04,md,0.3319,36.94,145.1,earthquake_local,HOVE.HV_20170324111311_EV
2012-09-28 02:57:41.930000,2012-09-28 02:57:36.060000,33.598182,-116.596005,1374.8,500,0.67,10.8699998855591,1256,0.58,33.0271667,-116.427,8.69,2.05,ml,0.5868,65.26,166.2,earthquake_local,B082.PB_20120928025740_EV
2017-06-19 06:49:49.040000,2017-06-19 06:49:38.720000,38.2513,-118.5049,2353,400,0.52,14.3199996948242,1457,0.94,37.56433,-118.83233,1.37,2.06,md,0.7331,81.51,200.5,earthquake_local,LHV.NN_20170619064948_EV
2012-08-16 21:06:57.510000,2012-08-16 21:06:54.830000,40.25047,-124.17133,80,400,0.68,6.67999982833862,925,0.59,40.28,-124.5343333,19.22,2.07,md,0.2793,31.05,276.1,earthquake_local,B047.PB_20120816210656_EV
2015-11-22 19:04:49.800000,2015-11-22 19:04:54.610000,19.46017,-155.27533,1296,700,0.62,2.19000005722046,872,0,19.392,-155.27833,2.63,2.08,ml,0.06787,7.55,182.4,earthquake_local,RSDD.HV_20151122190448_EV
2015-07-06 00:08:34.230000,2015-07-06 00:08:40.470000,36.613,-89.647,82,900,0.63,2.75999999046326,1127,0.6,36.54717,-89.56567,9.81,2.09,md,0.09275,10.31,135.3,earthquake_local,CATM.NM_20150706000833_EV
2011-11-10 23:22:46.970000,2011-11-10 23:22:51.430000,33.598182,-116.596005,1374.8,800,0.93,3.53999996185303,1061,0.66,33.4716667,-116.4505,8.83,2.1,ml,0.1752,19.48,136.2,earthquake_local,B082.PB_20111110232245_EV
2017-02-17 18:25:06.760000,2017-02-17 18:25:03.750000,36.07,-91.154,103,400,0.67,7.01000022888184,930,0.67,36.417,-91.357,4.99,2.11,md,0.3832,42.61,334.7,earthquake_local,LCAR.AG_20170217182505_EV
2015-03-09 20:14:48.200000,2015-03-09 20:14:50.420000,33.711167,-116.714167,1467,501,0.93,2.78999996185303,707,0.91,33.70367,-116.76033,16.47,2.12,ml,0.04097,4.36,260.6,earthquake_local,B081.PB_20150309201447_EV
2008-01-05 21:18:44.840000,2008-01-05 21:18:42.170000,33.65516,-115.99006,538,591,0.87,8.57999992370606,1204,0.78,33.3181667,-116.3348333,12.22,2.13,ml,0.4489,49.23,221.5,earthquake_local,CTC.CI_20080105211843_EV
2015-07-14 17:10:49.580000,2015-07-14 17:10:53.180000,33.598182,-116.596005,1374.8,700,0.94,3.40000009536743,945,0.81,33.46733,-116.45167,2.91,2.14,ml,0.1777,19.76,137.4,earthquake_local,B082.PB_20150714171048_EV
2017-06-12 01:21:04.730000,2017-06-12 01:21:09.030000,34.629,-85.034,478,700,0.62,2.70000004768372,939,0.62,34.7825,-85.05783,4.12,2.15,md,0.1544,17.17,352.7,earthquake_local,CMGA.ET_20170612012103_EV
2016-03-05 15:43:40.870000,2016-03-05 15:43:45.080000,36.610867,-121.314667,1052,600,0.74,1.78999996185303,723,0.55,36.62333,-121.23117,5.68,2.16,md,0.06847,7.6,79.5,earthquake_local,BJOB.NC_20160305154339_EV
2014-10-02 23:58:12.880000,2014-10-02 23:58:14.970000,37.248,-97.8586,393,400,0.64,1.9099999666214,539,0.57,37.23217,-97.9545,3.29,2.17,ml,0.07815,8.69,258.3,earthquake_local,KAN06.GS_20141002235811_EV
2017-12-24 11:00:51.640000,2017-12-24 11:00:45.510000,34.2623,-116.92075,2069,400,0.93,10.1300001144409,1129,0.64,34.0405,-117.49833,10.27,2.18,ml,0.5276,58.67,244.9,earthquake_local,BBR.CI_20171224110050_EV
2011-09-17 03:12:48.600000,2011-09-17 03:12:41.080000,33.59369,-116.7641,1229.6,900,0.59,16.5200004577637,2107,0.56,34.4728333,-116.4996667,3.43,2.19,ml,0.904,100.53,14.1,earthquake_local,B093.PB_20110917031247_EV
2017-04-16 01:35:51.268000,2017-04-16 01:35:48.239000,59.6572,-151.6515,221,906.2,0.71,12.0909996032715,1900.2,0.6,60.1611,-150.977,45.6,2.2,ml,0.607,67.65,34.16,earthquake_local,HOM.AK_20170416013550_EV
2017-07-16 04:34:34.540000,2017-07-16 04:34:22.870000,33.5575,-116.531,1392,400,0.6,15.6700000762939,1509,0.55,34.41917,-116.5505,8.69,2.21,ml,0.8596,95.6,358.9,earthquake_local,B086.PB_20170716043433_EV
2010-11-07 14:30:17.430000,2010-11-07 14:30:12.330000,33.4955,-116.602667,1139,500,0.66,10.1000003814697,1199,0.62,32.9985,-116.3488333,7.74,2.22,ml,0.5394,59.98,156.9,earthquake_local,B087.PB_20101107143016_EV
2016-03-16 07:54:52.470000,2016-03-16 07:54:56.040000,36.698,-89.593,85,900,0.6,5.42999982833862,1307,0.6,36.55367,-89.86167,8.98,2.23,md,0.2597,28.88,236.1,earthquake_local,KEWM.NM_20160316075451_EV
2016-11-06 04:46:54.720000,2016-11-06 04:46:59.020000,19.412033,-155.280922,1128,500,0.59,0.699999988079071,580,0.55,19.405,-155.26383,1.23,2.24,ml,0.01758,1.96,113.6,earthquake_local,NPT.HV_20161106044653_EV
2018-06-27 21:22:00.310000,2018-06-27 21:22:04.640000,19.493172,-155.386023,2063,783,0.77,3.5,1057,0.85,19.4068336,-155.2801666,0.53,2.25,ml,0.1317,14.66,131,earthquake_local,MLOD.HV_20180627212159_EV
2014-06-05 14:53:02.200000,2014-06-05 14:53:06.060000,40.32197,-124.2843,44,800,0.66,4.1399998664856,1129,0.66,40.34367,-124.42883,18.7,2.26,md,0.1126,12.52,281.1,earthquake_local,B046.PB_20140605145301_EV
2011-05-20 14:40:03.200000,2011-05-20 14:39:54.960000,33.5575,-116.531,1392,400,0.64,12.2399997711182,1293,0.55,32.9293333,-116.2713333,12.01,2.27,ml,0.6632,73.75,161,earthquake_local,B086.PB_20110520144002_EV
2017-08-04 04:31:35.260000,2017-08-04 04:31:32.390000,41.7826,-121.8393,1391,800,0.69,10.8699998855591,1638,0.54,41.25233,-121.58683,8.69,2.28,md,0.5627,62.55,160.5,earthquake_local,SHEP.BK_20170804043134_EV
2015-09-08 00:33:24.330000,2015-09-08 00:33:29.500000,37.297383,-97.998,425.5,700,0.63,1.83000004291534,835,0.63,37.234,-98.01067,5.54,2.29,ml,0.06407,7.12,189,earthquake_local,KAN12.GS_20150908003323_EV
2013-03-03 17:20:59.220000,2013-03-03 17:20:55.670000,34.03852,-116.64795,938,700,0.62,10.5500001907349,1462,0.58,33.50333,-116.456,6.56,2.3,ml,0.5572,61.97,163.5,earthquake_local,MSC.CI_20130303172058_EV
2014-12-18 10:44:46.140000,2014-12-18 10:44:48.180000,33.84822,-118.09624,14,701,0.92,4.96999979019165,1101,0.74,33.64667,-118.10367,10.94,2.31,ml,0.2011,22.37,181.8,earthquake_local,DLA.CI_20141218104445_EV
2017-05-07 21:21:42.990000,2017-05-07 21:21:45.650000,36.366,-89.796,78,800,0.6,5.34000015258789,1209,0.57,36.5835,-89.62167,8.79,2.32,md,0.2586,28.75,32.9,earthquake_local,WADM.NM_20170507212141_EV
2018-06-13 04:58:28.360000,2018-06-13 04:58:31.260000,19.38486,-155.12543,769,599,0.92,3.08999991416931,759,1,19.40633,-155.25783,1.71,2.33,ml,0.1268,14.11,279,earthquake_local,STCD.HV_20180613045827_EV
2017-10-10 03:45:44.820000,2017-10-10 03:45:36.370000,32.79184,-116.09718,265,695,0.47,15.3999996185303,1908,0.8,32.37917,-115.2395,11.41,2.34,ml,0.8328,92.62,120,earthquake_local,SWP.CI_20171010034543_EV
2018-04-26 03:52:39.410000,2018-04-26 03:52:45.470000,19.373785,-155.215495,994,700,0.62,0.939999997615814,764,0.58,19.36933,-155.23167,0.46,2.35,ml,0.0159,1.77,253.7,earthquake_local,PAUD.HV_20180426035238_EV
2015-05-14 01:35:39.650000,2015-05-14 01:35:43.910000,19.4151,-155.23831,1177,600,0.61,1.74000000953674,713,0.57,19.39183,-155.27767,2.67,2.36,ml,0.04377,4.87,237.9,earthquake_local,NAHU.HV_20150514013538_EV
2017-10-17 00:02:03.290000,2017-10-17 00:02:00.400000,40.1766,-122.7884,962,800,0.64,10.8900003433228,1671,0.45,39.8181667,-123.3045,6.23,2.37,md,0.5342,59.38,227.6,earthquake_local,PETY.BK_20171017000202_EV
2015-03-28 05:54:51.590000,2015-03-28 05:54:48.150000,32.68005,-116.67215,529,398,0.9,7.42000007629395,944,0.75,33.05283,-116.525,12.9,2.38,ml,0.3915,43.58,18.3,earthquake_local,BAR.CI_20150328055450_EV
2018-07-15 13:41:22.040000,2018-07-15 13:41:27.150000,19.371567,-155.263462,1051,707,0.83,1.96000003814697,969,0.74,19.42317,-155.27083,0.31,2.39,ml,0.0518,5.76,352,earthquake_local,AHUD.HV_20180715134121_EV
2012-06-06 13:35:00.948000,2012-06-06 13:34:47.821000,63.4056,-148.8602,993.6,401.2,0.88,17.1389999389648,1716.2,0.55,63.8423,-149.2717,115,2.4,ml,0.473,52.78,337.09,earthquake_local,RND.AK_20120606133459_EV
2016-11-28 02:06:44.090000,2016-11-28 02:06:37.370000,43.118721,-123.244423,957,900,0.58,15.7200002670288,2215,0.58,43.24267,-124.4665,17.99,2.41,ml,0.9025,100.31,277.5,earthquake_local,DBO.UO_20161128020643_EV
2016-04-26 05:32:18.730000,2016-04-26 05:32:22.190000,34.54,-85.611,556,700,0.68,3.53999996185303,948,0.68,34.64783,-85.49783,14.63,2.42,md,0.1424,15.84,40.9,earthquake_local,FPAL.ET_20160426053217_EV
2016-09-02 01:57:51.820000,2016-09-02 01:57:52.290000,33.5575,-116.531,1392,399,0.93,3.51999998092651,652,0.89,33.5785,-116.70283,14.64,2.43,ml,0.145,16.12,278.3,earthquake_local,B086.PB_20160902015750_EV
2018-04-08 17:19:53.910000,2018-04-08 17:19:56.370000,18.467493,-67.111183,119.9,800,1,5.53999996185303,1227,0,18.2393,-66.9693,16.87,2.44,md,0.2636,29.37,150,earthquake_local,AGPR.PR_20180408171952_EV
2015-04-21 04:50:49.060000,2015-04-21 04:50:46.050000,40.2375,-123.8197,117,400,0.65,7.01000022888184,959,0.58,40.5323,-123.892,25.2,2.45,md,0.3009,33.31,349.4,earthquake_local,B049.PB_20150421045048_EV
2017-06-30 15:05:07.200000,2017-06-30 15:05:13.000000,35.9292,-120.5153,583,800,0.68,2.20000004768372,935,0,35.96833,-120.52417,10.75,2.46,md,0.03971,4.41,349.6,earthquake_local,B075.PB_20170630150506_EV
2011-05-03 00:56:32.590000,2011-05-03 00:56:28.500000,40.32197,-124.2843,44,700,0.59,11.0900001525879,1511,0.52,40.4178333,-124.8901667,1.06,2.47,md,0.4721,52.55,281.7,earthquake_local,B046.PB_20110503005631_EV
2018-07-05 22:50:09.610000,2018-07-05 22:50:15.090000,19.373785,-155.215495,994,800,0.66,2.51999998092651,988,0.88,19.41033,-155.29167,0.81,2.48,ml,0.08058,8.97,296,earthquake_local,PAUD.HV_20180705225008_EV
2018-06-14 09:38:15.570000,2018-06-14 09:38:19.370000,19.296253,-155.307482,724,702,0.9,3.22000002861023,1053,0.7,19.40883,-155.2635,0.57,2.49,ml,0.1194,13.29,21,earthquake_local,HLPD.HV_20180614093814_EV
2016-11-09 20:34:13.560000,2016-11-09 20:34:03.750000,34.48372,-118.11781,992,500,0.52,14.8100004196167,1512,0.55,33.6797,-117.9082,15.8,2.5,ml,0.8207,91.1,167.9,earthquake_local,VCS.CI_20161109203413_EV
2018-03-24 07:19:06.060000,2018-03-24 07:19:03.980000,19.46017,-155.27533,1296,900,0.5,11.0799999237061,1707,0.04,18.8143333,-155.1705,9.99,2.51,ml,0.65,72.15,171.3,earthquake_local,RSDD.HV_20180324071906_EV
2011-12-09 00:52:25.380000,2011-12-09 00:52:07.130000,35.686,-120.003,219.5,900,1,27.25,2911,0,36.229,-118.3266667,4.46,2.52,ml,1.459,161.95,68.7,earthquake_local,B900.PB_20111209005225_EV
2012-01-10 14:19:10.780000,2012-01-10 14:19:00.780000,33.82854,-117.78938,208,500,0.61,15,1555,0.39,33.0443333,-117.8853333,7.32,2.53,ml,0.793,88.02,185,earthquake_local,SRN.CI_20120110141910_EV
2010-12-27 19:16:05.420000,2010-12-27 19:15:53.680000,33.0262,-116.9596,478,900,0.08,20.7399997711182,2425,0,32.5453333,-115.7053333,3.28,2.54,ml,1.16,128.76,114.9,earthquake_local,HWB.AZ_20101227191605_EV
2011-03-31 21:50:14.320000,2011-03-31 21:50:04.890000,33.64785,-116.37769,296,1000,0.16,19.4300003051758,2442,0,32.6433333,-115.7418333,4.17,2.55,ml,1.167,129.54,152.1,earthquake_local,PMD.CI_20110331215014_EV
2011-05-25 08:48:55.120000,2011-05-25 08:48:48.870000,32.75904,-115.73161,-8,700,0.67,13.25,1718,0.52,32.154,-115.3041667,10,2.56,ml,0.7673,85.17,152.2,earthquake_local,WES.CI_20110525084855_EV
2012-05-31 01:00:37.560000,2012-05-31 01:00:33.730000,40.25047,-124.17133,80,700,0.17,10.8299999237061,1528,0,40.572,-124.74,14.36,2.57,md,0.5405,60,306.6,earthquake_local,B047.PB_20120531010037_EV
2014-03-04 06:48:14.790000,2014-03-04 06:48:00.870000,33.401898,-118.415021,477,700,0,20.920000076294,2159,0.68,34.1118,-117.4096,10.87,2.58,ml,1.098,121.88,49.7,earthquake_local,CIA.CI_20140304064814_EV
2012-08-11 23:08:11.370000,2012-08-11 23:07:52.880000,35.5865,-117.4622,694.5,900,1,27.4899997711182,2863,0,34.1358333,-117.0106667,6.81,2.59,ml,1.495,165.95,165.7,earthquake_local,B921.PB_20120811230811_EV
2013-05-03 11:37:23.350000,2013-05-03 11:37:23.970000,36.927448,-121.827637,81,700,0.44,6.38000011444092,1245,0,36.9593,-121.447,6.5,2.6,md,0.3063,34,84,earthquake_local,JELB.NC_20130503113723_EV
2012-08-20 22:30:50.440000,2012-08-20 22:30:49.530000,36.1925,-117.6685,1859.9,600,0.48,6.90999984741211,1123,0.58,35.816,-117.6766667,5.02,2.61,ml,0.3758,41.71,181,earthquake_local,B916.PB_20120820223050_EV
2014-03-26 08:42:11.970000,2014-03-26 08:42:08.490000,40.81745,-124.02955,27.25,900,0.01,12.4799995422363,1798,0,40.383,-124.7462,16.8,2.62,md,0.6973,77.4,231.4,earthquake_local,JCC.BK_20140326084211_EV
2014-03-29 04:45:30.990000,2014-03-29 04:45:37.310000,33.80776,-117.98116,24,1000,0.34,3.6800000667572,1368,0.64,33.939,-117.904,1.3,2.63,ml,0.1475,16.37,27.9,earthquake_local,BRE.CI_20140329044530_EV
2016-04-17 03:59:56.140000,2016-04-17 03:59:51.240000,40.32197,-124.2843,44,1000,0.46,14.8999996185303,2125,0,40.9185,-123.4537,28.5,2.64,md,0.8694,96.5,46.9,earthquake_local,B046.PB_20160417035956_EV
2017-06-17 18:39:45.560000,2017-06-17 18:39:28.920000,18.09725,-65.55272,191,800,0.41,24.6399993896484,2826,0,19.3592,-64.4605,24.97,2.65,md,1.6455,182.65,40,earthquake_local,MTP.PR_20170617183945_EV
2014-11-11 10:56:22.020000,2014-11-11 10:56:13.040000,39.55451,-121.50036,334.7,600,0.34,14.9799995422363,1726,0,40.4025,-121.4887,5.6,2.66,md,0.8495,94.29,0.6,earthquake_local,ORV.BK_20141111105622_EV
2013-09-30 17:35:34.860000,2013-09-30 17:35:33.700000,33.7141,-116.7119,1507,900,0.64,10.1599998474121,1617,0.33,34.0325,-117.2462,16.4,2.67,ml,0.5463,60.64,305.5,earthquake_local,KNW.AZ_20130930173534_EV
2011-07-12 20:17:33.000000,2011-07-12 20:17:27.590000,34.87533,-116.99684,676.2,600,0.63,11.4099998474121,1433,0.62,34.7238333,-116.2961667,3.87,2.68,ml,0.5964,66.2,105.1,earthquake_local,RRX.CI_20110712201733_EV
2010-06-15 15:22:01.100000,2010-06-15 15:21:58.080000,32.892,-116.4223,1875,700,0.53,10.0200004577637,1414,0.58,32.6858333,-115.8516667,2.38,2.69,ml,0.5228,58.03,113.4,earthquake_local,MONP2.AZ_20100615152201_EV
2012-09-03 12:55:04.370000,2012-09-03 12:54:40.80,43.3276,79.4849,1290,700,0.5,30.5699996948242,3082,0.5,41.7424,78.1584,29.83,2.7,mb,1.87,207.08,31.4,earthquake_local,PDGK.KZ_20120903125503_EV
2010-05-25 22:22:15.980000,2010-05-25 22:22:10.160000,32.892,-116.4223,1875,500,0.54,10.8199996948242,1281,0.58,32.7036667,-115.7768333,8.26,2.71,ml,0.5752,63.85,109.3,earthquake_local,MONP2.AZ_20100525222215_EV
2012-09-26 17:21:08.090000,2012-09-26 17:21:03.310000,33.4947,-116.6022,1164,1000,0.63,14.7799997329712,2012,0.01,32.8748333,-116.018,9.15,2.72,ml,0.7908,87.78,142.6,earthquake_local,FRD.AZ_20120926172108_EV
2011-07-16 04:20:19.360000,2011-07-16 04:20:03.630000,33.56667,-116.63056,1274,600,0,21.7299995422363,2504,0.45,32.5558333,-115.7125,3.71,2.73,ml,1.276,141.64,143.7,earthquake_local,DNR.CI_20110716042019_EV
1993-10-27 00:42:12.200000,1993-10-27 00:41:55.340000,41.4255,-111.975,2646,400,0.62,20.8600006103516,1957,0.56,40.3371667,-111.9293333,4.06,2.74,md,1.088,120.92,179,earthquake_local,GZU.UU_19931027004211_EV
2010-04-05 02:24:58.690000,2010-04-05 02:24:57.640000,33.4577,-117.1708,355.7,1000,0.41,11.0500001907349,1822,0.61,33.4801667,-116.4545,13.34,2.75,ml,0.5992,66.51,88,earthquake_local,SMER.AZ_20100405022458_EV
2010-05-05 06:03:01.640000,2010-05-05 06:02:47.240000,32.68005,-116.67215,529,800,0.66,22.3999996185303,2470,0,32.2046667,-115.2853333,13.35,2.76,ml,1.265,140.42,112.5,earthquake_local,BAR.CI_20100505060301_EV
2010-04-19 03:36:53.680000,2010-04-19 03:36:43.410000,33.5575,-116.531,1392,700,0.95,17.2700004577637,1993,0.51,32.7456667,-115.883,9.56,2.77,ml,0.9775,108.5,147.2,earthquake_local,B086.PB_20100419033653_EV
2014-08-22 18:22:03.609250,2014-08-22 18:21:55.052000,42.4339,-118.6367,1344,900,0.06,17.5572490692139,2168.179,1,41.8992,-119.6329,4.7,2.78,ml,0.914,101.45,233.69,earthquake_local,WVOR.US_20140822182203_EV
2014-07-03 07:32:51.050000,2014-07-03 07:32:44.400000,18.09725,-65.55272,191,800,0.03,14.6499996185303,1907,0.08,18.9315,-65.7745,16.45,2.79,md,0.8561,95.03,345.733,earthquake_local,MTP.PR_20140703073251_EV
2015-03-16 06:13:14.590000,2015-03-16 06:13:12.19,37.012881,-97.477803,340,500,0.5,7.40000009536743,1028,0.5,37.1966,-97.8781,8.42,2.8,mb_lg,0.37,41.01,119.7,earthquake_local,KAN13.GS_20150316061313_EV
2010-04-07 21:48:45.860000,2010-04-07 21:48:36.260000,33.0262,-116.9596,478,1000,0.32,19.6000003814697,2387,0,32.6165,-115.7671667,4.01,2.81,ml,1.084,120.32,112.6,earthquake_local,HWB.AZ_20100407214845_EV
2014-03-27 19:49:27.420000,2014-03-27 19:49:17.700000,40.25047,-124.17133,80,900,0.56,18.7199993133545,2298,0.63,41.0737,-125.1817,23.8,2.82,md,1.127,125.1,317,earthquake_local,B047.PB_20140327194927_EV
2014-02-13 06:31:13.350000,2014-02-13 06:31:05.200000,32.94508,-115.79988,140,600,0.63,14.1499996185303,1626,0.86,33.1986,-116.6383,17.62,2.83,ml,0.7504,83.29,290,earthquake_local,SWS.CI_20140213063113_EV
2014-04-29 02:58:53.850000,2014-04-29 02:58:45.100000,18.0428,-66.60623,102.6,900,0.16,17.75,2253,0.8,19.07,-66.8917,8.37,2.84,md,1.05699,117.33,345.108,earthquake_local,OBIP.PR_20140429025853_EV
2016-06-30 00:18:18.060000,2016-06-30 00:18:03.400000,18.142069,-65.84885,79.1,700,0.75,21.6599998474121,2390,0.83,19.0715,-64.8562,8.36,2.85,md,1.31936,146.45,45.679,earthquake_local,HUMP.PR_20160630001818_EV
2010-05-10 08:57:56.360000,2010-05-10 08:57:46.470000,33.64785,-116.37769,296,800,0.83,17.8899993896484,2239,0.51,32.7095,-115.8831667,5.39,2.86,ml,1.024,113.66,156.3,earthquake_local,PMD.CI_20100510085756_EV
2014-03-20 01:19:57.440000,2014-03-20 01:19:59.450000,40.32197,-124.2843,44,600,0.57,3.99000000953674,898,0.6,40.306,-124.4893,7.8,2.87,md,0.1577,17.5,264.2,earthquake_local,B046.PB_20140320011957_EV
2014-04-03 17:58:11.680000,2014-04-03 17:57:55.420000,33.57526,-116.22584,4,500,0.61,21.2600002288818,2005,0,34.141,-117.4593,7,2.88,ml,1.171,129.98,298.6,earthquake_local,TOR.CI_20140403175811_EV
2013-12-05 09:49:37.007660,2013-12-05 09:49:37.890000,36.9804,-117.0336,1560,900,0.62,8.11765956878662,1460.615,0.93,37.3763,-117.1267,6.88,2.89,ml,0.408,45.29,349.41,earthquake_local,SGR.SN_20131205094937_EV
2015-06-01 00:43:34.330000,2015-06-01 00:43:10.810000,53.7938,-166.878,650,900,0.2,32.5200004577637,3355,0.97,52.87,-169.512,3.3,2.9,ml,1.83076,203.21,238.5825,earthquake_local,MGOD.AV_20150601004334_EV
2016-01-31 22:19:43.650000,2016-01-31 22:19:34.300000,18.346645,-66.753975,355.1,700,0.12,16.3500003814697,2037,0.68,18.9365,-67.6117,51.29,2.91,md,1.00283,111.31,305.672,earthquake_local,AOPR.PR_20160131221943_EV
2012-12-04 18:46:49.520000,2012-12-04 18:46:38.280000,33.05149,-114.82706,610,600,0.99,17.2399997711182,1894,0,32.0841667,-115.0541667,9.62,2.92,ml,0.9835,109.17,191.1,earthquake_local,GLA.CI_20121204184649_EV
2014-02-08 18:13:03.170000,2014-02-08 18:13:07.59,34.01919,-118.28631,58,700,0.5,2.57999992370606,921,0.5,34.0697,-118.2845,14.52,2.93,ml,0.05,5.61,181.3,earthquake_local,USC.CI_20140208181302_EV
2010-04-05 21:01:54.180000,2010-04-05 21:01:42.270000,32.73561,-116.94241,113,600,0.4,17.9099998474121,1865,0,32.653,-115.7791667,3.73,2.94,ml,0.9843,109.26,95.1,earthquake_local,SDR.CI_20100405210154_EV
2016-08-13 05:07:50.830000,2016-08-13 05:07:41.700000,18.0064,-67.1096,119.9,500,0.28,14.1300001144409,1690,0.9,18.3715,-67.6028,85.53,2.95,md,0.59304,65.83,307.68,earthquake_local,CRPR.PR_20160813050750_EV
2016-12-15 06:04:20.150000,2016-12-15 06:04:15.790000,33.5519,-116.6129,1358,900,0.57,13.3599996566773,1898,0.55,34.0529,-117.2501,19.87,2.96,ml,0.7254,80.52,313,earthquake_local,SND.AZ_20161215060420_EV
2010-04-08 02:08:25.710000,2010-04-08 02:08:23.820000,33.01213,-115.21987,39,900,0.38,10.8900003433228,1795,0,32.6953333,-115.7896667,7.6,2.97,ml,0.5743,63.75,236.3,earthquake_local,BTC.CI_20100408020825_EV
2010-05-11 19:58:12.270000,2010-05-11 19:57:53.660000,32.60771,-116.93019,159,600,0.94,24.6100006103516,2420,0,32.3011667,-115.3125,14.14,2.98,ml,1.401,155.51,103.1,earthquake_local,OLP.CI_20100511195812_EV
2011-07-29 23:20:40.670000,2011-07-29 23:20:27.730000,40.32197,-124.2843,44,700,0.12,19.9400005340576,2298,0.81,40.427,-125.8598333,17.36,2.99,ml,1.207,133.98,275,earthquake_local,B046.PB_20110729232040_EV
2018-02-06 20:54:12.228000,2018-02-06 20:54:09.979000,62.8295,-148.5509,722,800,0.26,10.2489995956421,1687.8,0.54,62.2923,-148.4749,37.2,3,ml,0.538,59.72,176.3,earthquake_local,WAT1.AK_20180206205412_EV
2013-08-24 23:26:02.960000,2013-08-24 23:25:52.300000,34.09181,-117.80709,305,700,0.52,17.6599998474121,2046,0.52,34.0089,-116.6372,13.85,3.01,ml,0.9795,108.72,95.1,earthquake_local,PSR.CI_20130824232602_EV
1993-03-15 10:49:07.770000,1993-03-15 10:48:49.990000,40.60195,-111.44995,2285,500,0.61,22.7800006866455,2281,0.63,39.5338333,-112.0755,2.12,3.02,md,1.17,130.05,204,earthquake_local,JLU.UU_19930315104906_EV
2012-08-26 18:58:12.700000,2012-08-26 18:58:12.240000,32.75394,-115.95085,78,800,0.58,8.46000003814697,1393,0.6,33.0135,-115.5445,10.36,3.03,ml,0.4288,47.6,52.9,earthquake_local,COON.ZY_20120826185812_EV
2015-10-13 15:14:42.030000,2015-10-13 15:14:36.200000,18.271674,-65.856634,606.9,900,0.35,14.8299999237061,2006,0.79,18.8123,-65.2713,63.05,3.04,md,0.77296,85.8,46.015,earthquake_local,CBYP.PR_20151013151442_EV
2014-10-25 11:07:40.330000,2014-10-25 11:07:35.28,34.55046,-117.43391,908,400,0.5,9.05000019073486,1041,0.79,34.2866,-117.0336,16.39,3.05,ml,0.42,47.02,308.6,earthquake_local,ADO.CI_20141025110739_EV
2018-06-17 07:51:14.830000,2018-06-17 07:51:08.510000,18.142069,-65.84885,79.1,700,0.76,13.3199996948242,1772,0,18.636,-64.9665,53.16,3.06,md,0.9818,108.98,60,earthquake_local,HUMP.PR_20180617075114_EV
2010-04-27 13:06:44.970000,2010-04-27 13:06:36.870000,32.68005,-116.67215,529,500,0.65,13.1000003814697,1408,0.63,32.6941667,-115.841,7.04,3.07,ml,0.701,77.81,89.1,earthquake_local,BAR.CI_20100427130644_EV
